INFO 2020-09-26 20:36:51,459 basehttp 157 "GET /static/backend/font/iconfont.woff2?v=250 HTTP/1.1" 200 23140
WARNING 2020-09-26 20:36:51,459 basehttp 157 "GET /favicon.ico HTTP/1.1" 404 2111
INFO 2020-09-26 20:37:35,443 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:37:37,597 basehttp 157 "GET /back/index HTTP/1.1" 200 28152
INFO 2020-09-26 20:37:37,648 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:37:37,653 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:37:37,654 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:39:08,501 basehttp 157 "GET /back/index HTTP/1.1" 200 28330
INFO 2020-09-26 20:39:08,572 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:39:08,576 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:39:08,576 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
WARNING 2020-09-26 20:39:08,600 log 224 Not Found: /layuiadmin/lib/index.js
WARNING 2020-09-26 20:39:08,600 basehttp 157 "GET /layuiadmin/lib/index.js HTTP/1.1" 404 2147
INFO 2020-09-26 20:45:39,099 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:45:41,512 basehttp 157 "GET /back/index HTTP/1.1" 200 28335
INFO 2020-09-26 20:45:41,574 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:45:41,578 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:45:41,578 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
WARNING 2020-09-26 20:45:41,600 basehttp 157 "GET /static/backend/liblib/index.js HTTP/1.1" 404 1695
INFO 2020-09-26 20:45:59,734 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:46:02,056 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
INFO 2020-09-26 20:46:02,095 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:46:02,102 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:46:02,103 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:46:02,134 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 200 1465
WARNING 2020-09-26 20:46:02,149 basehttp 157 "GET /static/backend/config.js HTTP/1.1" 404 1677
INFO 2020-09-26 20:47:08,216 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:47:12,263 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
INFO 2020-09-26 20:47:12,316 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:47:12,319 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:47:12,320 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:47:12,340 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 304 0
INFO 2020-09-26 20:47:12,383 basehttp 157 "GET /static/backend/config.js HTTP/1.1" 200 3299
WARNING 2020-09-26 20:47:12,397 basehttp 157 "GET /static/backend/js/lay/modules/laytpl.js HTTP/1.1" 404 1722
INFO 2020-09-26 20:49:12,006 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:49:14,484 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
INFO 2020-09-26 20:49:14,522 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:49:14,529 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:49:14,529 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:49:14,541 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 200 1469
WARNING 2020-09-26 20:49:14,562 basehttp 157 "GET /static/backend/lib/config.js HTTP/1.1" 404 1689
INFO 2020-09-26 20:49:29,396 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:49:31,895 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
INFO 2020-09-26 20:49:31,957 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:49:31,961 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:49:31,961 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:49:31,978 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 304 0
INFO 2020-09-26 20:49:31,989 basehttp 157 "GET /static/backend/lib/config.js HTTP/1.1" 200 3299
WARNING 2020-09-26 20:49:32,033 basehttp 157 "GET /static/backend/js/lay/modules/laytpl.js HTTP/1.1" 404 1722
INFO 2020-09-26 20:53:33,479 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:53:37,652 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
